Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
inn14562,2,0,1,3,not selected,0,room_type 1,33,2017,12,10,online,0,0,0,74.25,0,not_canceled
inn14563,1,0,1,0,meal plan 1,0,room_type 1,5,2018,11,28,corporate,0,0,0,77.0,0,not_canceled
inn14564,2,0,0,1,meal plan 1,0,room_type 1,15,2018,4,22,online,0,0,0,131.0,0,canceled
inn14565,2,0,0,3,meal plan 1,0,room_type 1,92,2017,11,26,offline,0,0,0,49.07,1,not_canceled
inn14566,2,0,0,2,meal plan 2,0,room_type 1,74,2017,9,18,offline,0,0,0,109.0,0,not_canceled
inn14567,2,0,0,3,meal plan 1,0,room_type 1,129,2018,6,2,online,0,0,0,126.9,0,canceled
inn14568,2,0,1,3,meal plan 1,0,room_type 1,290,2018,12,1,online,0,0,0,73.95,0,canceled
inn14569,2,0,1,1,meal plan 1,0,room_type 1,149,2018,3,19,online,0,0,0,90.0,1,not_canceled
inn14570,2,0,0,4,meal plan 1,0,room_type 4,28,2017,11,4,online,0,0,0,85.59,1,not_canceled
inn14571,1,0,1,4,meal plan 2,0,room_type 1,12,2017,10,5,offline,0,0,0,110.5,0,not_canceled
inn14572,2,0,2,2,meal plan 1,0,room_type 1,65,2017,9,26,offline,0,0,0,129.2,0,not_canceled
inn14573,2,0,0,1,meal plan 1,0,room_type 1,105,2018,4,6,offline,0,0,0,75.0,0,canceled
inn14574,1,0,0,2,meal plan 1,0,room_type 1,32,2017,11,20,offline,0,0,0,73.0,0,not_canceled
inn14575,2,0,2,5,meal plan 1,0,room_type 4,66,2018,9,6,online,0,0,0,138.6,0,canceled
inn14576,2,0,1,2,meal plan 2,0,room_type 1,105,2017,10,12,offline,0,0,0,110.0,0,canceled
inn14577,2,0,2,2,meal plan 2,0,room_type 1,169,2018,4,22,offline,0,0,0,106.0,0,canceled
inn14578,1,0,2,3,meal plan 1,0,room_type 1,3,2018,3,3,online,0,0,0,102.0,2,not_canceled
inn14579,2,2,0,4,meal plan 2,0,room_type 6,48,2018,8,30,online,0,0,0,233.1,0,canceled
inn14580,2,1,0,2,meal plan 1,0,room_type 1,68,2018,12,22,online,0,0,0,109.8,0,canceled
inn14581,2,0,1,4,meal plan 1,0,room_type 4,32,2017,10,26,offline,0,0,0,68.0,1,not_canceled
inn14582,1,0,0,1,meal plan 1,0,room_type 1,3,2018,2,25,corporate,1,0,1,66.0,1,not_canceled
inn14583,2,0,0,2,not selected,0,room_type 1,13,2018,8,23,online,0,0,0,129.0,1,canceled
inn14584,2,0,2,1,meal plan 1,1,room_type 1,64,2018,6,19,online,0,0,0,117.9,1,not_canceled
inn14585,2,0,0,2,meal plan 1,0,room_type 1,36,2017,11,13,online,0,0,0,96.3,1,not_canceled
inn14586,2,0,0,2,meal plan 1,0,room_type 1,146,2018,8,11,online,0,0,0,123.3,1,not_canceled
inn14587,3,0,2,5,meal plan 1,0,room_type 1,231,2018,8,23,offline,0,0,0,96.9,2,not_canceled
inn14588,2,0,1,2,meal plan 1,0,room_type 1,193,2018,6,20,offline,0,0,0,120.0,0,canceled
inn14589,2,0,1,2,meal plan 1,0,room_type 4,32,2018,9,2,online,0,0,0,94.94,1,not_canceled
inn14590,2,0,1,3,meal plan 1,0,room_type 1,35,2018,3,3,online,0,0,0,83.9,1,not_canceled
inn14591,2,0,0,5,meal plan 1,0,room_type 1,140,2017,12,29,offline,0,0,0,70.0,0,not_canceled
inn14592,2,0,1,2,meal plan 1,0,room_type 1,42,2018,1,15,offline,0,0,0,60.0,0,not_canceled
inn14593,1,0,1,4,meal plan 2,0,room_type 1,26,2018,12,21,online,0,0,0,79.92,0,canceled
inn14594,2,0,0,3,meal plan 1,0,room_type 1,193,2017,10,15,offline,0,0,0,65.0,0,canceled
inn14595,2,0,2,3,meal plan 1,0,room_type 1,192,2017,9,25,offline,0,0,0,19.15,0,canceled
inn14596,2,0,0,3,meal plan 1,0,room_type 1,117,2018,8,9,online,0,0,0,114.3,1,not_canceled
inn14597,2,0,0,2,meal plan 1,0,room_type 4,95,2018,10,6,online,0,0,0,132.3,3,not_canceled
inn14598,2,0,0,1,not selected,0,room_type 1,16,2018,10,7,online,0,0,0,135.0,0,canceled
inn14599,2,0,2,0,meal plan 1,0,room_type 1,0,2017,9,20,corporate,0,0,0,65.0,0,not_canceled
inn14600,2,0,0,1,meal plan 1,0,room_type 1,44,2018,7,8,corporate,0,0,0,75.0,0,not_canceled
inn14601,2,0,1,3,meal plan 1,1,room_type 1,93,2018,11,7,corporate,0,0,0,161.15,1,not_canceled
inn14602,1,0,2,1,meal plan 1,0,room_type 1,1,2018,2,28,offline,0,0,0,60.0,0,canceled
inn14603,2,0,0,3,not selected,0,room_type 6,3,2017,8,11,online,0,0,0,153.0,0,canceled
inn14604,2,0,0,2,not selected,0,room_type 1,29,2018,3,4,online,0,0,0,81.55,2,not_canceled
inn14605,2,0,0,4,meal plan 1,0,room_type 5,112,2018,8,24,offline,0,0,0,92.65,2,not_canceled
inn14606,2,0,1,1,meal plan 1,0,room_type 1,66,2018,4,23,online,0,0,0,105.3,0,canceled
inn14607,2,2,2,3,meal plan 1,0,room_type 6,13,2017,12,26,online,0,0,0,192.0,1,not_canceled
inn14608,2,0,2,3,meal plan 1,0,room_type 4,6,2017,10,18,online,0,0,0,136.0,1,not_canceled
inn14609,2,0,1,2,meal plan 1,0,room_type 6,69,2018,1,29,offline,0,0,0,82.0,0,not_canceled
inn14610,1,0,0,3,meal plan 1,0,room_type 1,15,2018,2,18,offline,0,0,0,86.0,0,not_canceled
inn14611,2,0,0,1,meal plan 1,0,room_type 1,26,2018,6,23,online,0,0,0,101.0,0,canceled
inn14612,2,0,2,3,meal plan 1,0,room_type 4,55,2017,11,15,offline,0,0,0,60.0,0,not_canceled
inn14613,3,0,1,2,not selected,0,room_type 1,14,2017,9,14,online,0,0,0,100.87,1,not_canceled
inn14614,2,0,2,1,meal plan 1,0,room_type 1,58,2018,4,24,online,0,0,0,81.08,0,not_canceled
inn14615,2,0,0,1,meal plan 1,1,room_type 4,1,2018,3,30,online,0,0,0,125.0,1,not_canceled
inn14616,2,0,0,2,meal plan 1,0,room_type 4,14,2018,4,15,online,0,0,0,142.0,0,canceled
inn14617,1,0,1,2,meal plan 1,1,room_type 6,0,2018,9,5,complementary,0,0,0,0.0,1,not_canceled
inn14618,2,0,2,2,meal plan 1,0,room_type 1,56,2017,9,25,offline,0,0,0,185.0,0,not_canceled
inn14619,2,1,0,2,meal plan 1,0,room_type 1,55,2018,11,11,online,0,0,0,113.4,1,canceled
inn14620,2,0,1,2,meal plan 1,0,room_type 1,84,2018,10,21,offline,0,0,0,80.75,2,not_canceled
inn14621,1,0,1,0,meal plan 1,0,room_type 1,5,2018,11,28,corporate,0,0,0,77.0,0,not_canceled
inn14622,1,0,0,3,meal plan 1,0,room_type 1,166,2018,11,1,offline,0,0,0,110.0,0,canceled
inn14623,1,0,0,3,meal plan 1,0,room_type 1,335,2018,10,13,offline,0,0,0,80.0,0,not_canceled
inn14624,2,0,0,3,meal plan 1,0,room_type 1,28,2018,10,20,offline,0,0,0,85.0,0,not_canceled
inn14625,3,0,2,1,meal plan 1,0,room_type 4,63,2018,6,19,online,0,0,0,141.3,1,not_canceled
inn14626,2,0,0,3,meal plan 1,0,room_type 4,54,2018,10,13,online,0,0,0,139.5,3,not_canceled
inn14627,2,0,2,5,meal plan 1,0,room_type 1,134,2018,6,9,online,0,0,0,119.85,1,canceled
inn14628,2,0,0,2,meal plan 1,0,room_type 1,68,2017,9,29,offline,0,0,0,65.0,0,not_canceled
inn14629,1,0,0,2,meal plan 1,0,room_type 1,73,2018,4,7,online,0,0,0,90.9,0,canceled
inn14630,2,0,0,4,meal plan 2,0,room_type 1,100,2018,9,28,offline,0,0,0,140.0,1,not_canceled
inn14631,2,0,1,2,meal plan 1,0,room_type 1,249,2018,10,28,online,0,0,0,96.3,0,canceled
inn14632,2,0,0,3,meal plan 1,0,room_type 4,6,2018,3,3,online,0,0,0,116.0,0,canceled
inn14633,2,0,2,2,meal plan 1,0,room_type 1,36,2018,2,13,online,0,0,0,78.3,1,not_canceled
inn14634,2,0,0,4,meal plan 1,0,room_type 4,1,2018,1,13,online,0,0,0,91.1,0,not_canceled
inn14635,2,0,1,1,meal plan 1,0,room_type 2,75,2018,3,21,online,0,0,0,78.0,0,not_canceled
inn14636,2,0,2,5,meal plan 1,0,room_type 4,68,2018,7,16,online,0,0,0,123.17,0,canceled
inn14637,2,0,1,1,not selected,0,room_type 1,24,2018,9,26,online,0,0,0,107.1,0,canceled
inn14638,3,0,1,3,meal plan 1,0,room_type 6,22,2018,6,13,online,0,0,0,206.0,2,not_canceled
inn14639,2,0,0,2,meal plan 1,0,room_type 1,112,2018,6,2,offline,0,0,0,100.0,0,not_canceled
inn14640,2,0,1,0,meal plan 1,0,room_type 1,258,2018,10,16,offline,0,0,0,110.0,0,canceled
inn14641,1,0,0,1,not selected,0,room_type 1,0,2018,9,15,online,0,0,0,159.0,0,not_canceled
inn14642,2,0,1,4,not selected,0,room_type 1,99,2018,6,27,online,0,0,0,94.35,1,not_canceled
inn14643,2,0,2,3,meal plan 1,0,room_type 1,29,2018,3,10,online,0,0,0,100.28,1,not_canceled
inn14644,1,0,1,0,meal plan 1,0,room_type 1,4,2018,5,29,offline,0,0,0,96.0,0,not_canceled
inn14645,2,0,0,1,not selected,0,room_type 1,159,2018,8,5,online,0,0,0,94.5,0,canceled
inn14646,1,0,0,1,meal plan 1,0,room_type 1,1,2017,8,11,online,0,0,0,95.0,2,not_canceled
inn14647,2,0,0,4,meal plan 1,0,room_type 1,0,2017,8,12,online,0,0,0,76.5,1,not_canceled
inn14648,2,0,2,1,meal plan 1,0,room_type 1,21,2017,12,27,online,0,0,0,103.67,0,not_canceled
inn14649,2,0,2,1,meal plan 2,0,room_type 1,117,2017,8,1,offline,0,0,0,94.5,0,not_canceled
inn14650,1,0,2,1,meal plan 1,0,room_type 1,17,2017,9,20,corporate,0,0,0,65.0,0,not_canceled
inn14651,2,0,0,3,meal plan 1,0,room_type 1,28,2018,11,2,online,0,0,0,130.0,2,not_canceled
inn14652,2,0,2,1,meal plan 1,0,room_type 1,155,2018,6,26,online,0,0,0,96.3,1,not_canceled
inn14653,2,0,2,1,meal plan 1,0,room_type 1,3,2017,9,19,corporate,0,0,0,120.0,0,not_canceled
inn14654,2,1,0,1,meal plan 2,0,room_type 1,39,2018,9,21,online,0,0,0,194.85,0,not_canceled
inn14655,2,0,0,2,meal plan 1,0,room_type 1,94,2018,4,12,online,0,0,0,96.3,1,not_canceled
inn14656,1,0,1,0,not selected,0,room_type 1,0,2018,5,9,offline,0,0,0,66.4,0,not_canceled
inn14657,2,0,0,3,meal plan 1,0,room_type 2,166,2018,4,21,online,0,0,0,73.6,2,not_canceled
inn14658,2,0,0,1,meal plan 1,0,room_type 1,0,2017,8,19,online,0,0,0,106.0,2,not_canceled
inn14659,2,0,2,1,meal plan 1,0,room_type 1,59,2018,10,2,online,0,0,0,118.8,1,canceled
inn14660,2,0,0,2,meal plan 1,1,room_type 1,159,2018,7,19,online,0,0,0,105.3,0,canceled
inn14661,3,0,0,2,meal plan 1,0,room_type 4,11,2018,3,24,online,0,0,0,182.0,2,not_canceled
inn14662,1,0,0,1,meal plan 1,1,room_type 1,20,2018,11,29,corporate,1,0,10,88.0,1,not_canceled
inn14663,2,0,0,3,meal plan 1,0,room_type 2,86,2018,7,26,online,0,0,0,97.54,1,not_canceled
inn14664,2,2,0,4,meal plan 1,0,room_type 4,4,2018,7,27,online,0,0,0,176.0,2,not_canceled
inn14665,2,0,0,3,meal plan 1,0,room_type 1,126,2018,3,24,offline,0,0,0,55.0,0,not_canceled
inn14666,3,0,1,2,meal plan 1,0,room_type 4,12,2018,4,11,online,0,0,0,157.0,2,not_canceled
inn14667,2,0,2,1,meal plan 1,1,room_type 1,8,2018,10,30,online,0,0,0,149.0,1,not_canceled
inn14668,2,0,0,5,meal plan 1,0,room_type 1,156,2018,11,8,online,0,0,0,131.52,0,canceled
inn14669,2,0,0,1,meal plan 1,0,room_type 4,31,2018,5,20,online,0,0,0,140.4,1,not_canceled
inn14670,2,0,0,2,meal plan 1,0,room_type 1,141,2018,8,10,online,0,0,0,114.3,1,not_canceled
inn14671,1,0,0,1,not selected,0,room_type 1,1,2018,6,28,online,0,0,0,127.0,1,not_canceled
inn14672,2,0,0,3,meal plan 1,0,room_type 1,22,2018,6,21,online,0,0,0,127.67,0,canceled
inn14673,2,0,1,1,meal plan 1,0,room_type 1,64,2018,8,6,online,0,0,0,154.1,1,not_canceled
inn14674,2,2,2,1,meal plan 1,0,room_type 6,4,2018,4,17,online,0,0,0,152.85,2,not_canceled
inn14675,2,0,1,3,meal plan 1,0,room_type 1,0,2018,4,11,online,0,0,0,116.0,0,canceled
inn14676,2,0,0,3,meal plan 1,0,room_type 4,24,2018,12,8,online,0,0,0,94.93,0,not_canceled
inn14677,2,0,1,2,meal plan 2,0,room_type 1,315,2018,9,30,offline,0,0,0,160.0,0,canceled
inn14678,2,0,2,1,meal plan 1,0,room_type 1,177,2018,10,30,offline,0,0,0,90.9,0,not_canceled
inn14679,2,0,2,1,meal plan 1,0,room_type 4,35,2018,10,8,online,0,0,0,151.5,1,not_canceled
inn14680,1,0,0,3,meal plan 1,0,room_type 1,166,2018,11,1,offline,0,0,0,110.0,0,canceled
inn14681,2,0,2,4,meal plan 1,0,room_type 4,58,2018,9,4,online,0,0,0,128.1,1,canceled
inn14682,2,0,0,2,meal plan 1,0,room_type 1,46,2018,1,22,online,0,0,0,80.3,1,not_canceled
inn14683,2,0,1,1,not selected,0,room_type 1,104,2018,5,23,online,0,0,0,116.1,1,not_canceled
inn14684,2,0,1,2,meal plan 1,0,room_type 4,80,2018,12,26,online,0,0,0,102.6,0,canceled
inn14685,2,0,0,2,meal plan 1,0,room_type 1,29,2018,12,2,corporate,0,0,0,85.0,0,not_canceled
inn14686,1,0,0,1,not selected,0,room_type 1,0,2018,7,29,online,0,0,0,89.0,0,not_canceled
inn14687,2,0,0,1,meal plan 1,0,room_type 4,11,2018,11,5,online,0,0,0,140.0,1,canceled
inn14688,1,0,1,1,meal plan 1,0,room_type 1,45,2018,1,23,online,0,0,0,72.9,0,canceled
inn14689,1,0,0,1,meal plan 1,0,room_type 1,0,2018,1,28,online,0,0,0,79.0,0,not_canceled
inn14690,1,0,0,4,meal plan 1,1,room_type 1,213,2018,9,27,online,0,0,0,118.65,0,canceled
inn14691,2,0,2,1,meal plan 1,0,room_type 1,8,2017,9,20,online,0,0,0,126.0,1,not_canceled
inn14692,2,0,0,2,meal plan 1,0,room_type 1,50,2018,2,26,online,0,0,0,78.3,0,canceled
inn14693,2,0,2,5,not selected,0,room_type 1,34,2018,12,3,online,0,0,0,54.71,1,not_canceled
inn14694,2,0,2,1,meal plan 1,0,room_type 4,152,2018,2,20,offline,0,0,0,62.0,1,not_canceled
inn14695,1,0,0,2,meal plan 2,0,room_type 1,256,2018,6,15,offline,0,0,0,90.0,0,not_canceled
inn14696,2,0,1,2,meal plan 1,0,room_type 1,13,2017,8,24,online,0,0,0,90.0,2,not_canceled
inn14697,2,0,2,1,meal plan 1,0,room_type 1,16,2018,1,30,online,0,0,0,88.33,0,not_canceled
inn14698,2,0,0,3,meal plan 1,0,room_type 1,188,2018,8,3,online,0,0,0,105.3,1,canceled
inn14699,1,0,1,2,meal plan 1,0,room_type 1,0,2018,10,10,corporate,1,0,1,153.0,0,not_canceled
inn14700,2,0,0,3,meal plan 1,0,room_type 1,304,2018,11,3,offline,0,0,0,89.0,0,canceled
inn14701,2,1,2,3,meal plan 2,0,room_type 1,39,2018,8,13,online,0,0,0,203.85,2,not_canceled
inn14702,1,0,0,1,meal plan 1,0,room_type 4,2,2018,11,9,corporate,0,0,0,103.0,0,canceled
inn14703,2,1,2,5,meal plan 1,0,room_type 4,22,2017,9,5,online,0,0,0,105.65,2,not_canceled
inn14704,2,0,0,1,meal plan 1,0,room_type 1,47,2018,6,21,online,0,0,0,96.3,1,not_canceled
inn14705,1,0,2,6,meal plan 1,0,room_type 1,1,2018,4,12,aviation,0,0,0,95.0,0,canceled
inn14706,3,0,2,2,meal plan 1,0,room_type 1,141,2018,8,20,offline,0,0,0,96.9,0,not_canceled
inn14707,2,0,2,5,meal plan 1,0,room_type 1,195,2018,7,21,online,0,0,0,90.95,1,not_canceled
inn14708,2,0,0,2,meal plan 1,0,room_type 1,42,2017,11,20,offline,0,0,0,63.0,2,not_canceled
inn14709,2,0,1,2,meal plan 1,0,room_type 1,83,2018,4,25,online,0,0,0,96.3,1,not_canceled
inn14710,2,0,2,2,meal plan 1,0,room_type 1,60,2018,6,26,online,0,0,0,108.9,1,canceled
inn14711,2,0,1,3,not selected,0,room_type 1,180,2018,7,28,online,0,0,0,85.0,1,not_canceled
inn14712,2,0,2,2,meal plan 1,0,room_type 4,175,2018,10,28,online,0,0,0,104.4,0,canceled
inn14713,2,0,1,0,meal plan 1,0,room_type 1,12,2017,10,4,offline,0,0,0,72.0,0,not_canceled
inn14714,2,1,0,1,meal plan 1,0,room_type 1,26,2018,9,17,online,0,0,0,159.0,2,not_canceled
inn14715,2,0,2,2,meal plan 1,1,room_type 1,35,2018,8,7,online,0,0,0,154.1,2,not_canceled
inn14716,1,0,0,1,meal plan 1,0,room_type 4,2,2018,4,20,corporate,1,1,1,110.0,0,not_canceled
inn14717,2,0,1,0,meal plan 1,0,room_type 1,26,2018,9,4,online,0,0,0,122.0,2,not_canceled
inn14718,2,0,0,2,meal plan 1,0,room_type 1,112,2018,6,2,offline,0,0,0,100.0,0,canceled
inn14719,3,0,4,5,meal plan 1,0,room_type 4,95,2018,7,17,online,0,0,0,139.7,2,not_canceled
inn14720,2,0,0,3,not selected,0,room_type 1,25,2018,11,17,online,0,0,0,88.0,2,not_canceled
inn14721,2,0,0,2,meal plan 1,0,room_type 1,15,2017,12,1,online,1,1,0,69.0,0,not_canceled
inn14722,2,0,2,1,not selected,0,room_type 1,12,2018,7,10,online,0,0,0,139.0,1,not_canceled
inn14723,2,0,1,1,meal plan 1,0,room_type 2,1,2018,1,4,online,0,0,0,74.25,1,not_canceled
inn14724,2,0,2,2,not selected,0,room_type 1,23,2018,10,16,online,0,0,0,91.63,1,not_canceled
inn14725,2,0,0,3,meal plan 1,0,room_type 4,5,2018,7,14,online,0,0,0,121.43,1,not_canceled
inn14726,2,0,0,2,meal plan 1,0,room_type 1,48,2017,10,2,online,0,0,0,111.6,2,not_canceled
inn14727,2,0,1,0,meal plan 1,0,room_type 1,58,2018,6,5,online,0,0,0,76.92,1,not_canceled
inn14728,2,0,0,1,meal plan 1,1,room_type 4,1,2018,7,8,online,0,0,0,175.0,1,not_canceled
inn14729,2,0,2,0,meal plan 1,0,room_type 1,146,2018,4,24,offline,0,0,0,95.0,0,canceled
inn14730,2,0,2,2,not selected,0,room_type 1,46,2018,3,13,online,0,0,0,67.15,0,canceled
inn14731,2,0,2,1,meal plan 1,0,room_type 1,180,2018,10,1,online,0,0,0,108.9,0,canceled
inn14732,2,0,0,3,meal plan 1,0,room_type 4,49,2018,12,6,online,0,0,0,75.05,1,not_canceled
inn14733,1,1,2,3,meal plan 1,0,room_type 1,176,2018,8,18,online,0,0,0,77.89,1,not_canceled
inn14734,1,0,0,0,meal plan 1,0,room_type 1,4,2018,4,30,online,0,0,0,0.0,0,not_canceled
inn14735,2,0,1,1,meal plan 1,0,room_type 1,174,2017,10,10,offline,0,0,0,70.0,0,canceled
inn14736,2,1,2,6,meal plan 1,0,room_type 1,71,2018,9,1,online,0,0,0,150.98,3,not_canceled
inn14737,2,0,1,2,not selected,0,room_type 1,36,2018,12,9,online,0,0,0,88.0,1,not_canceled
inn14738,1,0,1,0,not selected,0,room_type 1,0,2018,6,19,online,1,0,1,129.0,2,not_canceled
inn14739,2,0,1,4,meal plan 1,0,room_type 4,235,2018,10,19,online,0,0,0,103.7,2,canceled
inn14740,1,0,0,3,meal plan 1,0,room_type 1,133,2018,6,9,online,0,0,0,121.5,1,not_canceled
inn14741,3,0,2,1,meal plan 1,0,room_type 4,182,2018,8,7,online,0,0,0,137.7,0,canceled
inn14742,3,0,1,5,meal plan 1,0,room_type 4,123,2018,9,20,online,0,0,0,162.0,0,canceled
inn14743,2,0,2,1,meal plan 1,0,room_type 1,42,2017,9,19,offline,0,0,0,76.5,0,not_canceled
inn14744,2,0,3,8,meal plan 1,0,room_type 1,204,2018,7,18,online,0,0,0,90.95,1,not_canceled
inn14745,1,0,0,1,meal plan 1,0,room_type 1,1,2018,10,13,offline,0,0,0,90.0,0,not_canceled
inn14746,2,0,2,2,meal plan 1,0,room_type 1,13,2018,10,29,online,0,0,0,130.5,1,canceled
inn14747,2,0,1,4,meal plan 1,0,room_type 4,91,2018,10,24,online,0,0,0,109.98,0,not_canceled
inn14748,2,0,2,2,meal plan 1,0,room_type 1,101,2018,7,9,offline,0,0,0,68.0,0,canceled
inn14749,2,0,0,2,meal plan 1,0,room_type 1,4,2018,3,22,online,0,0,0,107.0,2,not_canceled
inn14750,2,0,2,5,meal plan 1,0,room_type 1,120,2018,9,11,online,0,0,0,94.81,1,not_canceled
inn14751,3,0,2,5,meal plan 1,0,room_type 4,176,2018,8,14,online,0,0,0,131.26,0,canceled
inn14752,2,0,1,3,meal plan 1,0,room_type 1,250,2018,9,26,offline,0,0,0,95.0,0,canceled
inn14753,2,0,1,3,meal plan 1,1,room_type 1,64,2018,9,1,online,0,0,0,107.1,2,not_canceled
inn14754,1,0,0,1,not selected,0,room_type 1,71,2017,7,11,online,0,0,0,51.96,0,not_canceled
inn14755,1,0,2,2,meal plan 1,0,room_type 1,163,2018,6,5,offline,0,0,0,100.0,0,canceled
inn14756,2,0,0,2,not selected,0,room_type 1,0,2018,4,22,online,0,0,0,119.0,0,not_canceled
inn14757,2,1,1,4,meal plan 1,0,room_type 1,232,2018,10,24,online,0,0,0,106.25,2,canceled
inn14758,1,0,1,2,meal plan 1,0,room_type 1,114,2018,7,1,offline,0,0,0,75.0,0,canceled
inn14759,2,0,1,2,meal plan 1,0,room_type 1,198,2018,9,9,offline,0,0,0,90.0,0,canceled
inn14760,2,0,1,1,meal plan 1,0,room_type 4,72,2018,4,2,online,0,0,0,96.3,1,not_canceled
inn14761,2,0,1,2,meal plan 1,0,room_type 1,106,2018,10,7,online,0,0,0,118.8,1,canceled
inn14762,3,0,2,5,meal plan 2,0,room_type 4,98,2018,8,12,online,0,0,0,212.4,2,canceled
inn14763,3,0,1,2,meal plan 2,0,room_type 4,59,2018,4,22,online,0,0,0,189.0,3,not_canceled
inn14764,2,0,0,2,not selected,0,room_type 1,21,2018,2,12,online,0,0,0,79.0,0,not_canceled
inn14765,2,0,1,1,meal plan 1,0,room_type 4,1,2018,7,2,online,0,0,0,166.0,0,not_canceled
inn14766,2,0,2,5,meal plan 1,0,room_type 1,215,2018,8,14,online,0,0,0,92.16,1,not_canceled
inn14767,1,0,0,2,not selected,0,room_type 1,22,2018,9,15,online,0,0,0,102.41,1,not_canceled
inn14768,2,0,0,2,meal plan 1,0,room_type 4,74,2018,10,21,online,0,0,0,132.3,0,canceled
inn14769,1,0,1,0,meal plan 1,0,room_type 1,3,2018,9,19,corporate,1,0,1,65.0,0,not_canceled
inn14770,1,0,0,1,meal plan 1,0,room_type 1,61,2017,9,15,online,0,0,0,80.75,0,not_canceled
inn14771,2,0,2,1,meal plan 1,0,room_type 1,47,2018,1,23,offline,0,0,0,60.0,0,not_canceled
inn14772,1,0,1,2,meal plan 1,0,room_type 1,55,2018,2,22,online,0,0,0,73.9,1,not_canceled
inn14773,2,0,1,1,not selected,0,room_type 1,21,2018,5,9,online,0,0,0,72.42,1,not_canceled
inn14774,2,2,0,3,meal plan 1,0,room_type 6,28,2018,6,2,online,0,0,0,332.57,1,not_canceled
inn14775,2,0,2,0,meal plan 2,0,room_type 1,275,2018,4,17,offline,0,0,0,110.0,0,canceled
inn14776,2,1,0,4,meal plan 1,0,room_type 1,1,2018,2,3,online,0,0,0,111.0,2,not_canceled
inn14777,2,0,0,3,not selected,0,room_type 1,295,2018,12,29,online,0,0,0,79.5,1,canceled
inn14778,1,0,2,2,meal plan 1,0,room_type 1,37,2018,3,11,online,0,0,0,76.5,0,canceled
inn14779,2,0,0,4,meal plan 1,0,room_type 1,208,2017,12,29,online,0,0,0,75.44,0,canceled
inn14780,3,0,2,3,meal plan 1,0,room_type 4,81,2018,12,23,online,0,0,0,119.0,0,not_canceled
inn14781,2,0,1,2,meal plan 1,0,room_type 1,305,2018,11,4,offline,0,0,0,89.0,0,canceled
inn14782,2,0,0,2,not selected,0,room_type 1,46,2018,2,18,online,0,0,0,72.0,1,canceled
inn14783,2,0,0,2,meal plan 1,0,room_type 1,15,2018,7,8,offline,0,0,0,118.15,2,not_canceled
inn14784,1,0,0,3,not selected,0,room_type 1,4,2018,10,25,online,0,0,0,84.7,1,not_canceled
inn14785,1,0,0,1,meal plan 1,0,room_type 1,119,2018,6,7,offline,0,0,0,110.0,0,not_canceled
inn14786,2,0,0,3,meal plan 2,0,room_type 1,71,2017,9,22,offline,0,0,0,127.0,0,not_canceled
inn14787,1,0,2,0,meal plan 1,0,room_type 1,30,2018,9,25,online,0,0,0,99.1,1,not_canceled
inn14788,3,0,2,3,meal plan 1,0,room_type 4,16,2018,12,18,online,0,0,0,130.9,1,not_canceled
inn14789,2,2,1,3,meal plan 1,0,room_type 6,124,2018,6,27,online,0,0,0,158.95,2,not_canceled
inn14790,2,0,2,6,meal plan 1,0,room_type 4,9,2018,1,16,online,0,0,0,61.5,0,not_canceled
inn14791,2,1,1,3,meal plan 1,0,room_type 1,21,2018,8,1,online,0,0,0,159.0,0,canceled
inn14792,2,0,1,2,meal plan 1,0,room_type 1,187,2018,10,7,online,0,0,0,108.9,3,not_canceled
inn14793,2,0,0,2,not selected,1,room_type 1,201,2018,8,9,online,0,0,0,103.5,1,canceled
inn14794,2,0,1,2,meal plan 2,0,room_type 1,161,2018,3,25,offline,0,0,0,130.0,0,canceled
inn14795,2,0,0,3,meal plan 1,0,room_type 1,21,2018,10,4,offline,0,0,0,85.0,0,not_canceled
inn14796,2,0,0,3,meal plan 1,0,room_type 1,37,2018,10,13,offline,0,0,0,105.0,0,not_canceled
inn14797,2,0,0,1,meal plan 1,0,room_type 1,159,2018,2,13,offline,0,0,0,70.0,0,not_canceled
inn14798,1,0,2,4,meal plan 1,0,room_type 1,0,2017,9,13,online,0,0,0,136.0,0,not_canceled
inn14799,1,0,0,2,meal plan 1,0,room_type 1,52,2018,11,3,online,0,0,0,90.0,0,canceled
inn14800,1,0,0,1,meal plan 1,0,room_type 5,14,2018,7,6,corporate,0,0,0,143.0,0,not_canceled
inn14801,2,0,0,1,meal plan 1,0,room_type 1,73,2018,5,14,online,0,0,0,126.9,1,not_canceled
inn14802,2,0,1,2,not selected,0,room_type 1,91,2018,4,25,online,0,0,0,85.5,0,canceled
inn14803,1,0,1,1,meal plan 1,0,room_type 1,17,2018,10,3,corporate,0,0,0,95.0,0,not_canceled
inn14804,1,0,1,3,meal plan 1,0,room_type 1,4,2017,9,7,corporate,0,0,0,119.0,0,not_canceled
inn14805,1,0,1,2,meal plan 1,0,room_type 1,64,2018,11,18,online,0,0,0,86.4,1,canceled
inn14806,2,0,0,3,meal plan 1,0,room_type 4,95,2017,12,29,offline,0,0,0,60.0,0,not_canceled
